left_id,right_id,left,right,label
7093,138488K,COL make VAL NAMC COL model VAL YS11A COL series VAL 200 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-932ER,0
4805,3022066,COL make VAL DOUGLAS COL model VAL DC9 COL series VAL 32 COL name VAL No Popular Name,COL make VAL DOUGLAS COL model VAL DC-9-32,1
7673,FLEET-16B-16B,COL make VAL PITTS COL model VAL S2 COL series VAL S COL name VAL PITTS SPECIAL COL cert VAL A8SO,COL make VAL FLEET COL model VAL 16B COL series VAL 16B COL cert VAL 2566,0
243,DC-9-82,COL make VAL AEROSPATIALE COL model VAL SA365 COL series VAL C COL name VAL DAUPHIN 2 COL cert VAL NOT CERTIFICATED,COL make VAL DC COL model VAL 9 COL series VAL 82 COL cert VAL A6WE,0
68,THRUSH-S2R-T660,COL make VAL AERO COMMANDER COL model VAL 100 COL series VAL 180 COL name VAL LARK COMMANDER COL cert VAL 1A21,COL make VAL THRUSH COL model VAL S2R COL series VAL T660 COL cert VAL A4SW,0
16650,AP-68TP-600,COL make VAL TEMCO COL model VAL D16 COL series VAL A COL name VAL TWIN NAVION COL cert VAL 2A1,COL make VAL AP COL model VAL 68TP COL series VAL 600 COL name VAL VIATOR COL cert VAL A31EU,0
11179,B-707-351C,COL make VAL AIRBUS COL model VAL A320 COL series VAL 271N COL name VAL No Popular Name COL cert VAL EASA.A.064,COL make VAL B COL model VAL 707 COL series VAL 351C COL cert VAL 4A26,0
1775,B-777-232,COL make VAL BOEING COL model VAL 727 COL series VAL 232 COL name VAL No Popular Name COL cert VAL A3WE,COL make VAL B COL model VAL 777 COL series VAL 232 COL cert VAL T00001SE,0
399,CE-172-A,COL make VAL AIRBUS COL model VAL A300 COL series VAL B4 622R COL name VAL No Popular Name COL cert VAL EASA.A.172,COL make VAL CE COL model VAL 172 COL series VAL A COL name VAL SKYHAWK COL cert VAL 3A12,0
16100,9230602,COL make VAL STINSON COL model VAL SM6000 COL series VAL UNDESIGNATED SERIES COL name VAL AIRLINER,COL make VAL TEMCO COL model VAL D-16,0
5501,GROB-G520-G520,COL make VAL GROB COL model VAL G520 COL series VAL UNDESIGNATED SERIES COL name VAL EGRETT COL cert VAL 2066,COL make VAL GROB COL model VAL G520 COL series VAL G520 COL cert VAL A63EU,1
7602,7103213,COL make VAL PIPER COL model VAL PA32R COL series VAL 300 COL name VAL LANCE,COL make VAL PIPER COL model VAL PA-32R-300,1
5748,HELIO-250-250,COL make VAL HELIO COL model VAL H250 COL series VAL NO SERIES EXISTS COL name VAL COURIER COL cert VAL 1A8,COL make VAL HELIO COL model VAL 250 COL series VAL 250 COL cert VAL 1A8,1
1512,2420702,COL make VAL BELL COL model VAL UH1 COL series VAL B COL name VAL IROQUOIS,COL make VAL CONSOLIDATED VULTEE COL model VAL L-13,0
23861,8680506,COL make VAL CONVAIR COL model VAL 240 COL series VAL 3 COL name VAL No Popular Name,COL make VAL S N I A S COL model VAL SA 3180 ALOUETTE-AST,0
2738,1385209,COL make VAL BOEING COL model VAL 767 COL series VAL 2B7 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 767-33A,0
5310,3373006,COL make VAL FAIRCHILD HILLER COL model VAL FH227 COL series VAL UNDESIGNATED SERIES COL name VAL No Popular Name,COL make VAL FAIRCHILD COL model VAL F-27B,0
12475,7100302,COL make VAL AIRBUS COL model VAL A321 COL series VAL 251NX COL name VAL No Popular Name,COL make VAL PIPER COL model VAL E-2,0
7102,NAVION-NAVION-A,COL make VAL NAVION COL model VAL NAVION COL series VAL A COL name VAL No Popular Name COL cert VAL A-782,COL make VAL NAVION COL model VAL NAVION COL series VAL A COL cert VAL A782,1
4700,NA-P51-C,COL make VAL DOUGLAS COL model VAL B23 COL series VAL NO SERIES EXISTS COL name VAL DRAGON COL cert VAL TC 2-576,COL make VAL NA COL model VAL P51 COL series VAL C COL cert VAL L113,0
7356,6960204,COL make VAL PIAGGIO COL model VAL P180 COL series VAL AVANTI COL name VAL No Popular Name,COL make VAL PIAGGIO COL model VAL P180,1
3855,CE-750-750,COL make VAL CESSNA COL model VAL 750 COL series VAL NO SERIES EXISTS COL name VAL CITATION X COL cert VAL T00007WI,COL make VAL CE COL model VAL 750 COL series VAL 750 COL cert VAL T00007WI,1
1853,1384049,COL make VAL BOEING COL model VAL 727 COL series VAL 2N6 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 727-2N6,1
3747,8631304,COL make VAL CESSNA COL model VAL 208 COL series VAL B COL name VAL CARAVAN,COL make VAL STINSON COL model VAL SR-7B,0
3910,6400408,COL make VAL CESSNA COL model VAL FA150 COL series VAL L COL name VAL No Popular Name,COL make VAL NORTH AMERICAN COL model VAL SNJ-3,0
4684,2991401,COL make VAL DORNIER COL model VAL DO28D COL series VAL 1 COL name VAL SKYSERVANT,COL make VAL DORNIER COL model VAL DO 28 D,0
10921,2210410,COL make VAL AVIAT COL model VAL A1 COL series VAL C180 COL name VAL HUSKY,COL make VAL AVIAT AIRCRAFT INC COL model VAL A-1C-180,1
6339,7100608,COL make VAL LEARJET COL model VAL 24 COL series VAL B COL name VAL No Popular Name,COL make VAL PIPER COL model VAL J4B,0
4885,3280103,COL make VAL EMAIR COL model VAL MA1 COL series VAL B COL name VAL DIABLO 1200,COL make VAL EMROTH-EMAIR COL model VAL MA-1B,1
3800,2074508,COL make VAL CESSNA COL model VAL 320 COL series VAL UNDESIGNATED SERIES COL name VAL SKYKNIGHT,COL make VAL CESSNA COL model VAL 320B,0
2392,13844BP,COL make VAL BOEING COL model VAL 737 COL series VAL 8FH COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-377,0
1812,1153602,COL make VAL BOEING COL model VAL 727 COL series VAL 287 COL name VAL No Popular Name,COL make VAL BEECH COL model VAL 60,0
7498,RAYTHN-HAWKER-4000,COL make VAL PIPER COL model VAL PA15 COL series VAL NO SERIES EXISTS COL name VAL VAGABOND COL cert VAL A-800,COL make VAL RAYTHN COL model VAL HAWKER COL series VAL 4000 COL cert VAL T00013WI,0
1437,0141108,COL make VAL BELL COL model VAL 222 COL series VAL U COL name VAL No Popular Name,COL make VAL AERO COMMANDER COL model VAL 500-U,0
2537,2074245,COL make VAL BOEING COL model VAL 747 COL series VAL 357 COL name VAL No Popular Name,COL make VAL CESSNA COL model VAL 310R,0
1018,B-737-2X2,COL make VAL BAE COL model VAL JETSTREAM 3100 COL series VAL 3101 COL name VAL No Popular Name COL cert VAL EASA.A.191,COL make VAL B COL model VAL 737 COL series VAL 2X2 COL cert VAL A16WE,0
8473,8141839,COL make VAL SIKORSKY COL model VAL S58 COL series VAL DT COL name VAL No Popular Name,COL make VAL SIKORSKY COL model VAL S-58H,0
5501,AVIAT-A-1,COL make VAL GROB COL model VAL G520 COL series VAL UNDESIGNATED SERIES COL name VAL EGRETT COL cert VAL 2066,COL make VAL AVIAT COL model VAL A COL series VAL 1 COL cert VAL A22NM,0
9478,MOONEY-20-R,COL make VAL WACO COL model VAL 125 COL series VAL NO SERIES EXISTS COL name VAL SIEMENS WACO COL cert VAL ATC 26,COL make VAL MOONEY COL model VAL 20 COL series VAL R COL cert VAL 2A3,0
1531,1220435,COL make VAL BELLANCA COL model VAL 17 31 COL series VAL A COL name VAL TURBO SUPER VIKING,COL make VAL BELLANCA COL model VAL 17-31A,1
157,2130000,COL make VAL AERONCA COL model VAL K COL series VAL NO SERIES EXISTS COL name VAL SCOUT,COL make VAL CIRRUS DESIGN CORP COL model VAL SR20,0
6374,LET-410-UVPE,COL make VAL LET COL model VAL L410 COL series VAL UVP E COL name VAL No Popular Name COL cert VAL EASA.A.026,COL make VAL LET COL model VAL 410 COL series VAL UVPE COL cert VAL A42CE,1
3090,UC-64-AS,COL make VAL BUSHMASTER COL model VAL 2000 COL series VAL NO SERIES EXISTS COL name VAL No Popular Name COL cert VAL A19WE,COL make VAL UC COL model VAL 64 COL series VAL AS COL cert VAL A2578,0
5557,3951202,COL make VAL GRUMMAN COL model VAL G21 COL series VAL UNDESIGNATED SERIES COL name VAL GOOSE,COL make VAL GRUMMAN COL model VAL G-21,1
3725,2072718,COL make VAL CESSNA COL model VAL 182 COL series VAL T COL name VAL SKYLANE,COL make VAL CESSNA COL model VAL 182H,0
7474,7100702,COL make VAL PIPER COL model VAL J5A COL series VAL UNDESIGNATED SERIES COL name VAL CUB CRUISER,COL make VAL PIPER COL model VAL J5A,1
8780,8141609,COL make VAL STINSON COL model VAL SR8 COL series VAL C COL name VAL RELIANT,COL make VAL SIKORSKY COL model VAL UH-19C,0
7267,BL-17-30A,COL make VAL NORTHROP COL model VAL T38 COL series VAL A COL name VAL TALON COL cert VAL NOT CERTIFICATED,COL make VAL BL COL model VAL 17 COL series VAL 30A COL name VAL SUPER VIKING COL cert VAL A18CE,0
915,9600662,COL make VAL BAC COL model VAL ONE ELEVEN COL series VAL 203AE COL name VAL No Popular Name,COL make VAL WACO COL model VAL CUC-1,0
7507,PA-18-A135,COL make VAL PIPER COL model VAL PA18 COL series VAL A135 COL name VAL SUPER CUB COL cert VAL 1A2,COL make VAL PA COL model VAL 18 COL series VAL A135 COL name VAL SUPER CUB COL cert VAL 1A2,1
5879,4470728,COL make VAL HUGHES COL model VAL 369 COL series VAL A COL name VAL 500,COL make VAL HUGHES COL model VAL 369HS,0
19596,5480104,COL make VAL PARAMOUNT COL model VAL CABINAIRE COL series VAL NO SERIES EXISTS COL name VAL No Popular Name,COL make VAL MCCLISH COL model VAL FUNK B75L,0
8975,TECNAM-P2006T-P2006T,COL make VAL TECNAM COL model VAL P2006T COL series VAL UNDESIGNATED SERIES COL name VAL No Popular Name COL cert VAL EASA.A.185,COL make VAL TECNAM COL model VAL P2006T COL series VAL P2006T COL cert VAL A62CE,1
7048,5910304,COL make VAL MORANE SAULNIER COL model VAL MS880 COL series VAL B COL name VAL RALLYE CLUB,COL make VAL MORANE-SAULNIER COL model VAL MS880B,1
8372,9350102,COL make VAL SHINN COL model VAL 2150 COL series VAL A COL name VAL KACHINA,COL make VAL VARGA AIRCRAFT CORP. COL model VAL 2150A,1
3950,2073455,COL make VAL CESSNA COL model VAL P210 COL series VAL R COL name VAL PRESSURIZED CENTURION,COL make VAL CESSNA COL model VAL P210R,1
69,1385210,COL make VAL AERO COMMANDER COL model VAL 100 COL series VAL UNDESIGNATED SERIES COL name VAL DARTER COMMANDER,COL make VAL BOEING COL model VAL 767-346,0
3914,7102808,COL make VAL CESSNA COL model VAL FR172 COL series VAL F COL name VAL REIMS ROCKET,COL make VAL PIPER COL model VAL PA-28-180,0
4544,WILIAM-DH82-A,COL make VAL DE HAVILLAND COL model VAL DH82 COL series VAL A COL name VAL TIGER MOTH COL cert VAL CAP 562,COL make VAL WILIAM COL model VAL DH82 COL series VAL A COL name VAL TIGER MOTH COL cert VAL A5PC,1
8960,B-767-27C,COL make VAL TAYLORCRAFT COL model VAL L2 COL series VAL A COL name VAL No Popular Name COL cert VAL A-746,COL make VAL B COL model VAL 767 COL series VAL 27C COL cert VAL A1NM,0
2852,EMB-135-KL,COL make VAL BOEING COL model VAL 777 COL series VAL 312 COL name VAL No Popular Name COL cert VAL T00001SE,COL make VAL EMB COL model VAL 135 COL series VAL KL COL cert VAL T00011AT,0
1779,B-737-7BJ,COL make VAL BOEING COL model VAL 727 COL series VAL 235 COL name VAL No Popular Name COL cert VAL A3WE,COL make VAL B COL model VAL 737 COL series VAL 7BJ COL cert VAL A16WE,0
742,2210411,COL make VAL AVIAT COL model VAL A1 COL series VAL UNDESIGNATED SERIES COL name VAL HUSKY,COL make VAL AVIAT AIRCRAFT INC COL model VAL A-1C-200,0
3795,BAC-111-420EL,COL make VAL CESSNA COL model VAL 320 COL series VAL B COL name VAL No Popular Name COL cert VAL 3A25,COL make VAL BAC COL model VAL 111 COL series VAL 420EL COL name VAL BAC 111 COL cert VAL A5EU,0
4947,7530204,COL make VAL EMBRAER COL model VAL ERJ190 COL series VAL 100IGW COL name VAL 190AR,COL make VAL REIMS COL model VAL CESSNA F172G,0
1708,CP-65-LP65,COL make VAL BOEING COL model VAL 720 COL series VAL 059B COL name VAL No Popular Name COL cert VAL 4A28,COL make VAL CP COL model VAL 65 COL series VAL LP65 COL name VAL PORTERFIELD COL cert VAL A720,0
1862,1384081,COL make VAL BOEING COL model VAL 727 COL series VAL 2S2F COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 727-2S2F,1
7071,5910313,COL make VAL MORANE SAULNIER COL model VAL MS893 COL series VAL E COL name VAL RALLYE COMMODORE,COL make VAL MORANE SAULNIER COL model VAL MS893A,0
2048,1384495,COL make VAL BOEING COL model VAL 737 COL series VAL 2V5 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-2V5,1
7583,7103102,COL make VAL PIPER COL model VAL PA31 COL series VAL 300 COL name VAL NAVAJO,COL make VAL PIPER COL model VAL PA-31-310,0
4947,3260920,COL make VAL EMBRAER COL model VAL ERJ190 COL series VAL 100IGW COL name VAL 190AR,COL make VAL EMBRAER S A COL model VAL ERJ 190-200 IGW,0
2754,1385204,COL make VAL BOEING COL model VAL 767 COL series VAL 31A COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 767-300,1
1152,138447S,COL make VAL BEECH COL model VAL 18 COL series VAL D COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-3S1,0
4896,3260122,COL make VAL EMBRAER COL model VAL EMB110 COL series VAL P2 COL name VAL BANDEIRANTE,COL make VAL EMBRAER COL model VAL EMB-110P1,0
3112,207590K,COL make VAL CALLAIR COL model VAL B1 COL series VAL UNDESIGNATED SERIES COL name VAL SNIPE COMMANDER,COL make VAL CESSNA COL model VAL 402,0
7623,0141402,COL make VAL PIPER COL model VAL PA39 COL series VAL NO SERIES EXISTS COL name VAL TWIN COMANCHE C/R,COL make VAL AERO COMMANDER COL model VAL 560,0
2217,1384462,COL make VAL BOEING COL model VAL 737 COL series VAL 73V COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-2Q3,0
5854,13844BN,COL make VAL HOWARD COL model VAL DGA15 COL series VAL P COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-375,0
1793,138400B,COL make VAL BOEING COL model VAL 727 COL series VAL 25C COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 727-11,0
3052,1520203,COL make VAL BRITTEN NORMAN COL model VAL BN2A COL series VAL III3 COL name VAL TRISLANDER,COL make VAL BRITTEN NORMAN COL model VAL BN-2A MK III,1
8463,1201006,COL make VAL SIKORSKY COL model VAL S52 COL series VAL 3 COL name VAL No Popular Name,COL make VAL BELLANCA COL model VAL 14-13-3,0
3685,2074246,COL make VAL CESSNA COL model VAL 172 COL series VAL R COL name VAL SKYHAWK,COL make VAL CESSNA COL model VAL T310R,0
7125,6330208,COL make VAL NOORDUYN COL model VAL UC64 COL series VAL A COL name VAL No Popular Name,COL make VAL NOORDUYN COL model VAL UC-64AS,0
7038,7100502,COL make VAL MOONEY COL model VAL M20R COL series VAL NO SERIES EXISTS COL name VAL OVATION,COL make VAL PIPER COL model VAL J-3,0
8479,1150911,COL make VAL SIKORSKY COL model VAL S58 COL series VAL J COL name VAL No Popular Name,COL make VAL BEECH COL model VAL UC-45J,0
3795,6402500,COL make VAL CESSNA COL model VAL 320 COL series VAL B COL name VAL No Popular Name,COL make VAL NORTH AMERICAN COL model VAL T-28,0
2830,HU-269-B,COL make VAL BOEING COL model VAL 777 COL series VAL 24Q COL name VAL No Popular Name COL cert VAL T00001SE,COL make VAL HU COL model VAL 269 COL series VAL B COL cert VAL 4H12,0
2115,1384540,COL make VAL BOEING COL model VAL 737 COL series VAL 3T5 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-73V,0
2950,BD-700-1A10,COL make VAL BOMBARDIER COL model VAL BD700 COL series VAL 1A10 COL name VAL GLOBAL EXPRESS COL cert VAL A-177,COL make VAL BD COL model VAL 700 COL series VAL 1A10 COL cert VAL T00003NY,0
3094,3021502,COL make VAL CALLAIR COL model VAL A COL series VAL NO SERIES EXISTS COL name VAL No Popular Name,COL make VAL DOUGLAS COL model VAL DC-4,0
11572,1385242,COL make VAL BOEING COL model VAL 777 COL series VAL F COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 777-2D7,0
2620,1384816,COL make VAL BOEING COL model VAL 747 COL series VAL SP31 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 747-SR-46,0
5758,H-19-UH19F,COL make VAL HELIO COL model VAL HT295 COL series VAL NO SERIES EXISTS COL name VAL No Popular Name COL cert VAL 1A8,COL make VAL H COL model VAL 19 COL series VAL UH19F COL name VAL CHICKASAW COL cert VAL HR1SO,0
5300,4990810,COL make VAL FOKKER COL model VAL F28 COL series VAL 2000 COL name VAL FELLOWSHIP,COL make VAL FOKKER COL model VAL F.28 MK4000,0
5797,8631204,COL make VAL HILLER COL model VAL UH12 COL series VAL A COL name VAL No Popular Name,COL make VAL STINSON COL model VAL SR-6A,0
5554,B-75-E75,COL make VAL GRUMMAN COL model VAL G164 COL series VAL UNDESIGNATED SERIES COL name VAL AG-CAT COL cert VAL 1A16,COL make VAL B COL model VAL 75 COL series VAL E75 COL cert VAL A743,0
6352,5170600,COL make VAL LEARJET COL model VAL 35 COL series VAL UNDESIGNATED SERIES COL name VAL No Popular Name,COL make VAL GATES LEAR JET COL model VAL 35,1
1795,PA-25-260,COL make VAL BOEING COL model VAL 727 COL series VAL 260 COL name VAL No Popular Name COL cert VAL A3WE,COL make VAL PA COL model VAL 25 COL series VAL 260 COL name VAL PAWNEE COL cert VAL 2A8,0
4995,ERCO-415-D,COL make VAL ERCOUPE COL model VAL 415 COL series VAL D COL name VAL No Popular Name COL cert VAL A-787,COL make VAL ERCO COL model VAL 415 COL series VAL D COL cert VAL A787,1
5110,138407V,COL make VAL FAIRCHILD COL model VAL C119 COL series VAL C COL name VAL FLYING BOXCAR,COL make VAL BOEING COL model VAL 727-2Q6,0
2951,1390022,COL make VAL BOMBARDIER COL model VAL BD700 COL series VAL 1A11 COL name VAL GLOBAL 5000,COL make VAL BOMBARDIER INC COL model VAL BD-700-1A11,1
6303,2730110,COL make VAL LAKE COL model VAL LA4 COL series VAL 200 COL name VAL BUCCANEER,COL make VAL DASSAULT AVIATION COL model VAL FALCON 2000EX,0
1667,B-707-399C,COL make VAL BOEING COL model VAL 707 COL series VAL 399C COL name VAL No Popular Name COL cert VAL 4A26,COL make VAL B COL model VAL 707 COL series VAL 399C COL cert VAL 4A26,1
5881,4470728,COL make VAL HUGHES COL model VAL 369 COL series VAL D COL name VAL 500D,COL make VAL HUGHES COL model VAL 369HS,0
7657,9600810,COL make VAL PITTS COL model VAL S1 COL series VAL S COL name VAL PITTS SPECIAL,COL make VAL WACO COL model VAL UKC-S,0
1726,3022034,COL make VAL BOEING COL model VAL 727 COL series VAL 14 COL name VAL No Popular Name,COL make VAL DOUGLAS COL model VAL DC-9-14,0
4582,BN-2-A9,COL make VAL DE HAVILLAND COL model VAL DHC4 COL series VAL A COL name VAL CARIBOU COL cert VAL A-49,COL make VAL BN COL model VAL 2 COL series VAL A9 COL name VAL ISLANDER COL cert VAL A17EU,0
6780,3590204,COL make VAL EUROCOPTER COL model VAL BO105 COL series VAL C COL name VAL No Popular Name,COL make VAL FORD COL model VAL 5-AT-C,0
7965,R-44-II,COL make VAL ROBINSON COL model VAL R44 COL series VAL II COL name VAL CLIPPER II COL cert VAL H11NM,COL make VAL R COL model VAL 44 COL series VAL II COL cert VAL H11NM,1
6842,CE-206-U206G,COL make VAL MCKINNON COL model VAL G21 COL series VAL G COL name VAL TURBO GOOSE COL cert VAL 4A24,COL make VAL CE COL model VAL 206 COL series VAL U206G COL name VAL STATIONAIR COL cert VAL A4CE,0
5316,3590104,COL make VAL FORD COL model VAL 4AT COL series VAL E COL name VAL TRIMOTOR,COL make VAL FORD COL model VAL 4-AT-E,1
1437,BHT-222-U,COL make VAL BELL COL model VAL 222 COL series VAL U COL name VAL No Popular Name COL cert VAL H-88,COL make VAL BHT COL model VAL 222 COL series VAL U COL cert VAL H9SW,1
7499,13844AZ,COL make VAL PIPER COL model VAL PA16 COL series VAL NO SERIES EXISTS COL name VAL CLIPPER,COL make VAL BOEING COL model VAL 737-3J6,0
6835,3023602,COL make VAL MCDONNELL DOUGLAS COL model VAL MD11 COL series VAL UNDESIGNATED SERIES COL name VAL No Popular Name,COL make VAL MCDONNELL DOUGLAS COL model VAL MD-11,1
148,2110106,COL make VAL AERONCA COL model VAL 7BCM COL series VAL NO SERIES EXISTS COL name VAL CHAMPION,COL make VAL AERONCA COL model VAL 7BCM,1
2585,1384884,COL make VAL BOEING COL model VAL 747 COL series VAL 469 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 747-156,0
3908,1461204,COL make VAL CESSNA COL model VAL F406 COL series VAL NO SERIES EXISTS COL name VAL CARAVAN II,COL make VAL BREWSTER COL model VAL FLEET 2,0
229,8680615,COL make VAL AEROSPATIALE COL model VAL SA315 COL series VAL B COL name VAL LAMA,COL make VAL AEROSPATIALE COL model VAL SA315B,1
2756,B-767-31K,COL make VAL BOEING COL model VAL 767 COL series VAL 31K COL name VAL No Popular Name COL cert VAL A1NM,COL make VAL B COL model VAL 767 COL series VAL 31K COL cert VAL A1NM,1
15487,HAWKEY-OH13E-OH13E,COL make VAL BELL COL model VAL OH13 COL series VAL E COL name VAL SIOUX COL cert VAL NOT CERTIFICATED,COL make VAL HAWKEY COL model VAL OH13E COL series VAL OH13E COL cert VAL H2CE,1
11251,1201008,COL make VAL PILATUS COL model VAL PC6 COL series VAL H2 COL name VAL PORTER,COL make VAL BELLANCA COL model VAL 14-13-3W,0
1646,B-707-355C,COL make VAL BOEING COL model VAL 707 COL series VAL 355C COL name VAL No Popular Name COL cert VAL 4A26,COL make VAL B COL model VAL 707 COL series VAL 355C COL cert VAL 4A26,1
22183,EMB-145-145,COL make VAL STINSON COL model VAL SR10 COL series VAL G COL name VAL RELIANT COL cert VAL TC 678,COL make VAL EMB COL model VAL 145 COL series VAL 145 COL cert VAL T0001AT,0
9520,WACO-RPT-RPT,COL make VAL WACO COL model VAL RPT COL series VAL NO SERIES EXISTS COL name VAL No Popular Name COL cert VAL A8CE,COL make VAL WACO COL model VAL RPT COL series VAL RPT COL cert VAL A8CE,1
1195,2410306,COL make VAL BEECH COL model VAL 300 COL series VAL LW COL name VAL SUPER KING AIR 300,COL make VAL CONSTRUCCIONES AERONAUTICAS SA COL model VAL CN-235,0
3115,1850206,COL make VAL CALLAIR COL model VAL S1A COL series VAL 65F COL name VAL No Popular Name,COL make VAL INTERSTATE COL model VAL S-1A-85F,0
2330,13844C3,COL make VAL BOEING COL model VAL 737 COL series VAL 809 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 737-752,0
427,SK-58-B,COL make VAL AIRBUS COL model VAL A318 COL series VAL 112 COL name VAL No Popular Name COL cert VAL EASA.A.064,COL make VAL SK COL model VAL 58 COL series VAL B COL cert VAL 1H11,0
3777,CE-310-H,COL make VAL CESSNA COL model VAL 310 COL series VAL H COL name VAL No Popular Name COL cert VAL 3A10,COL make VAL CE COL model VAL 310 COL series VAL H COL cert VAL 3A10,1
1201,1151432,COL make VAL BEECH COL model VAL 33 COL series VAL 35B33 COL name VAL DEBONAIR,COL make VAL BEECH COL model VAL E33C,0
7448,PA-J2-J2,COL make VAL PIPER COL model VAL J2 COL series VAL NO SERIES EXISTS COL name VAL CUB COL cert VAL ATC 595,COL make VAL PA COL model VAL J2 COL series VAL J2 COL cert VAL ATC595,1
2446,1384853,COL make VAL BOEING COL model VAL 747 COL series VAL 143 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 747-257B,0
6301,9601202,COL make VAL LAKE COL model VAL 250 COL series VAL NO SERIES EXISTS COL name VAL RENEGADE,COL make VAL WACO COL model VAL ASO,0
1954,B-767-277,COL make VAL BOEING COL model VAL 737 COL series VAL 277 COL name VAL No Popular Name COL cert VAL A16WE,COL make VAL B COL model VAL 767 COL series VAL 277 COL cert VAL A1NM,0
396,3940012,COL make VAL AIRBUS COL model VAL A300 COL series VAL B4 605R COL name VAL No Popular Name,COL make VAL AIRBUS COL model VAL A300 B4-622,0
8475,SK-58-ET,COL make VAL SIKORSKY COL model VAL S58 COL series VAL ET COL name VAL No Popular Name COL cert VAL 1H11,COL make VAL SK COL model VAL 58 COL series VAL ET COL cert VAL 1H11,1
9797,9370100,COL make VAL VALENTIN COL model VAL TAIFUN 17E COL series VAL UNDESIGNATED SERIES COL name VAL No Popular Name,COL make VAL VALENTIN GMBH COL model VAL TAIFUN 17E,1
1461,FOMOCO-4AT-E,COL make VAL BELL COL model VAL 47G COL series VAL 3B1 COL name VAL No Popular Name COL cert VAL 2H3,COL make VAL FOMOCO COL model VAL 4AT COL series VAL E COL cert VAL ATC132,0
2714,B-767-23B,COL make VAL BOEING COL model VAL 767 COL series VAL 23B COL name VAL No Popular Name COL cert VAL A1NM,COL make VAL B COL model VAL 767 COL series VAL 23B COL cert VAL A1NM,1
4784,DC-8-71F,COL make VAL DOUGLAS COL model VAL DC8 COL series VAL 71F COL name VAL SUPER 70 COL cert VAL 4A25,COL make VAL DC COL model VAL 8 COL series VAL 71F COL cert VAL 4A25,1
2889,PA-20-115,COL make VAL BOEING COL model VAL B17 COL series VAL G COL name VAL FLYING FORTRESS COL cert VAL LTC-1,COL make VAL PA COL model VAL 20 COL series VAL 115 COL name VAL PACER COL cert VAL 1A4,0
10913,8850344,COL make VAL MOONEY COL model VAL M20TN COL series VAL NO SERIES EXISTS COL name VAL ACCLAIM,COL make VAL TAYLORCRAFT COL model VAL BFS12-65,0
7578,7102818,COL make VAL PIPER COL model VAL PA28RT COL series VAL 201 COL name VAL ARROW IV,COL make VAL PIPER COL model VAL PA-28RT-201,1
4694,DC-A26-C,COL make VAL DOUGLAS COL model VAL A26 COL series VAL C COL name VAL INVADER COL cert VAL NOT CERTIFICATED,COL make VAL DC COL model VAL A26 COL series VAL C COL cert VAL L34,1
2059,138526G,COL make VAL BOEING COL model VAL 737 COL series VAL 319 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 767-319,0
2037,0141610,COL make VAL BOEING COL model VAL 737 COL series VAL 2S5C COL name VAL No Popular Name,COL make VAL AERO COMMANDER COL model VAL 680FL P,0
1890,138408B,COL make VAL BOEING COL model VAL 727 COL series VAL 62C COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 727-235,0
2579,138488I,COL make VAL BOEING COL model VAL 747 COL series VAL 45EF COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 747-4HQF,0
1710,1383826,COL make VAL BOEING COL model VAL 720 COL series VAL 062 COL name VAL No Popular Name,COL make VAL BOEING COL model VAL 720-048,0
4337,2422610,COL make VAL CONVAIR COL model VAL 240 COL series VAL 53 COL name VAL No Popular Name,COL make VAL CONVAIR COL model VAL 240-4,0
8924,8850356,COL make VAL TAYLORCRAFT COL model VAL BC12 COL series VAL D85 COL name VAL DELUXE TRAVELER,COL make VAL TAYLORCRAFT COL model VAL BL12-65,0
220,8680903,COL make VAL EUROCOPTER COL model VAL AS365 COL series VAL N3 COL name VAL DAUPHIN 2,COL make VAL EUROCOPTER COL model VAL AS365N3,1
8755,BE-65-A901JU21A,COL make VAL STINSON COL model VAL 10 COL series VAL UNDESIGNATED SERIES COL name VAL VOYAGER COL cert VAL A-709,COL make VAL BE COL model VAL 65 COL series VAL A901JU21A COL name VAL UTE COL cert VAL 3A20,0
1303,1152811,COL make VAL BEECH COL model VAL 90 COL series VAL 65A90 4 COL name VAL No Popular Name,COL make VAL BEECH COL model VAL 65-A90-4,1
7437,7090122,COL make VAL PILATUS COL model VAL PC6 COL series VAL 350H2 COL name VAL PORTER,COL make VAL PILATUS COL model VAL PC-6/350-H2,1
